hgnc_id	symbol
14976	SNX12
21335	SNX13
14977	SNX14
14978	SNX15
14980	SNX16
14979	SNX17
19245	SNX18
21532	SNX19
30390	SNX20
16154	SNX21
16315	SNX22
21533	SNX24
21883	SNX25
20073	SNX27
30542	SNX29
23685	SNX30
28605	SNX31
26423	SNX32
28468	SNX33
11177	SOAT1
11178	SOAT2
29256	SOBP
19383	SOCS1
19382	SOCS2
19391	SOCS3
19392	SOCS4
16852	SOCS5
16833	SOCS6
29846	SOCS7
11179	SOD1
11180	SOD2
11181	SOD3
16111	SOGA1
21494	SOGA3
27845	SOHLH1
26026	SOHLH2
11183	SON
14565	SORBS1
24098	SORBS2
30907	SORBS3
16697	SORCS1
16698	SORCS2
16699	SORCS3
11184	SORD
11185	SORL1
11186	SORT1
11187	SOS1
11188	SOS2
13771	SOST
21748	SOSTDC1
27033	SOWAHA
32958	SOWAHB
26149	SOWAHC
32960	SOWAHD
11189	SOX1
11195	SOX2
11199	SOX3
11200	SOX4
11201	SOX5
16421	SOX6
18196	SOX7
11203	SOX8
11204	SOX9
11190	SOX10
11191	SOX11
11198	SOX12
11192	SOX13
11193	SOX14
11196	SOX15
18122	SOX17
11194	SOX18
11197	SOX21
30635	SOX30
11205	SP1
11207	SP2
11208	SP3
11209	SP4
14529	SP5
14530	SP6
17321	SP7
19196	SP8
30690	SP9
11206	SP100
5401	SP110
17133	SP140
25105	SP140L
11210	SPA17
27244	SPAAR
14967	SPACA1
16260	SPACA3
16441	SPACA4
31353	SPACA5
19142	SPACA5B
27113	SPACA6
29575	SPACA7
1367	SPACA9
11212	SPAG1
11214	SPAG4
13452	SPAG5
11215	SPAG6
11216	SPAG7
14105	SPAG8
14524	SPAG9
33342	SPAG11A
14534	SPAG11B
23225	SPAG16
26620	SPAG17
11217	SPAM1
11218	SPANXA1
14328	SPANXA2
14329	SPANXB1
14331	SPANXC
14332	SPANXD
33174	SPANXN1
33175	SPANXN2
33176	SPANXN3
33177	SPANXN4
33178	SPANXN5
11219	SPARC
11220	SPARCL1
18514	SPART
11233	SPAST
14682	SPATA1
14681	SPATA2
28393	SPATA2L
17884	SPATA3
17333	SPATA4
18119	SPATA5
28762	SPATA5L1
18309	SPATA6
25472	SPATA6L
20423	SPATA7
28676	SPATA8
22988	SPATA9
23221	SPATA12
23222	SPATA13
29935	SPATA16
25184	SPATA17
29579	SPATA18
30614	SPATA19
26125	SPATA20
28026	SPATA21
30705	SPATA22
27322	SPATA24
16158	SPATA25
23394	SPATA31A1
32003	SPATA31A3
32005	SPATA31A5
32006	SPATA31A6
32007	SPATA31A7
37283	SPATA31D1
38603	SPATA31D3
38601	SPATA31D4
26672	SPATA31E1
26349	SPATA32
26463	SPATA33
33709	SPATA45
27648	SPATA46
30510	SPATC1
1298	SPATC1L
22957	SPATS1
18650	SPATS2
24574	SPATS2L
26913	SPC24
24031	SPC25
23401	SPCS1
28962	SPCS2
26212	SPCS3
17257	SPDEF
26010	SPDL1
30613	SPDYA
32681	SPDYC
16408	SPDYE1
33841	SPDYE2
48334	SPDYE2B
35462	SPDYE3
35463	SPDYE4
35464	SPDYE5
35465	SPDYE6
51512	SPDYE16
30615	SPECC1
29022	SPECC1L
15874	SPEF1
26293	SPEF2
16901	SPEG
32429	SPEM1
17575	SPEN
30720	SPERT
15570	SPESP1
11237	SPG7
11226	SPG11
20373	SPG21
16957	SPHAR
11240	SPHK1
18859	SPHK2
30619	SPHKAP
11241	SPI1
11242	SPIB
29549	SPIC
25083	SPICE1
28971	SPIDR
11243	SPIN1
20694	SPIN2A
33147	SPIN2B
27272	SPIN3
27040	SPIN4
11244	SPINK1
11245	SPINK2
16646	SPINK4
15464	SPINK5
29486	SPINK6
24643	SPINK7
33160	SPINK8
32951	SPINK9
27200	SPINK13
33825	SPINK14
11246	SPINT1
11247	SPINT2
11248	SPINT3
16130	SPINT4
30622	SPIRE1
30623	SPIRE2
11249	SPN
30621	SPNS1
26992	SPNS2
28433	SPNS3
11250	SPO11
26338	SPOCD1
11251	SPOCK1
13564	SPOCK2
13565	SPOCK3
11252	SPON1
11253	SPON2
11254	SPOP
27934	SPOPL
26933	SPOUT1
11255	SPP1
11256	SPP2
30227	SPPL2A
30627	SPPL2B
28902	SPPL2C
30424	SPPL3
11257	SPR
20249	SPRED1
17722	SPRED2
31041	SPRED3
16871	SPRN
11259	SPRR1A
11260	SPRR1B
11261	SPRR2A
11262	SPRR2B
11264	SPRR2D
11265	SPRR2E
11266	SPRR2F
11267	SPRR2G
11268	SPRR3
23173	SPRR4
53428	SPRR5
25356	SPRTN
11269	SPRY1
11270	SPRY2
11271	SPRY3
15533	SPRY4
25920	SPRYD3
27468	SPRYD4
14297	SPRYD7
30628	SPSB1
29522	SPSB2
30629	SPSB3
30630	SPSB4
11272	SPTA1
11273	SPTAN1
11274	SPTB
11275	SPTBN1
11276	SPTBN2
14896	SPTBN4
15680	SPTBN5
11277	SPTLC1
11278	SPTLC2
16253	SPTLC3
20361	SPTSSA
24045	SPTSSB
26818	SPTY2D1
28139	SPX
30721	SPZ1
11279	SQLE
20390	SQOR
11280	SQSTM1
11281	SRA1
25521	SRBD1
11283	SRC
16974	SRCAP
29506	SRCIN1
11284	SRD5A1
11285	SRD5A2
25812	SRD5A3
11289	SREBF1
11290	SREBF2
17882	SREK1
26716	SREK1IP1
11291	SRF
26333	SRFBP1
17382	SRGAP1
19751	SRGAP2
35237	SRGAP2B
30584	SRGAP2C
19744	SRGAP3
9361	SRGN
11292	SRI
11295	SRL
11296	SRM
11298	SRMS
11304	SRP9
11299	SRP14
11300	SRP19
11301	SRP54
11302	SRP68
11303	SRP72
11305	SRPK1
11306	SRPK2
11402	SRPK3
11307	SRPRA
24085	SRPRB
11309	SRPX
30668	SRPX2
14398	SRR
33910	SRRD
16638	SRRM1
16639	SRRM2
26729	SRRM3
29389	SRRM4
37248	SRRM5
24101	SRRT
10780	SRSF1
10783	SRSF2
10785	SRSF3
10786	SRSF4
10787	SRSF5
10788	SRSF6
10789	SRSF7
16988	SRSF8
10791	SRSF9
16713	SRSF10
10782	SRSF11
21220	SRSF12
16132	SRXN1
11311	SRY
11340	SS18
15592	SS18L1
15593	SS18L2
11316	SSB
11317	SSBP1
15831	SSBP2
15674	SSBP3
15676	SSBP4
14461	SSC4D
26641	SSC5D
11319	SSFA2
30579	SSH1
30580	SSH2
30581	SSH3
29580	SSMEM1
11321	SSNA1
11322	SSPN
21998	SSPO
11323	SSR1
11324	SSR2
11325	SSR3
11326	SSR4
11327	SSRP1
11328	SSSCA1
11329	SST
11330	SSTR1
11331	SSTR2
11332	SSTR3
11333	SSTR4
11334	SSTR5
25016	SSU72
24809	SSUH2
11335	SSX1
11336	SSX2
22263	SSX2B
16509	SSX2IP
11337	SSX3
11338	SSX4
16880	SSX4B
11339	SSX5
19653	SSX7
10862	ST3GAL1
10863	ST3GAL2
10866	ST3GAL3
10864	ST3GAL4
10872	ST3GAL5
18080	ST3GAL6
11350	ST5
10860	ST6GAL1
10861	ST6GAL2
23614	ST6GALNAC1
10867	ST6GALNAC2
19343	ST6GALNAC3
17846	ST6GALNAC4
19342	ST6GALNAC5
23364	ST6GALNAC6
11351	ST7
18441	ST7L
10869	ST8SIA1
10870	ST8SIA2
14269	ST8SIA3
10871	ST8SIA4
17827	ST8SIA5
23317	ST8SIA6
11343	ST13
11344	ST14
18695	ST18
33520	ST20
18628	STAB1
18629	STAB2
11353	STAC
23990	STAC2
28423	STAC3
11354	STAG1
11355	STAG2
11356	STAG3
11357	STAM
11358	STAM2
16950	STAMBP
24105	STAMBPL1
24133	STAP1
30430	STAP2
11359	STAR
17579	STARD3
19169	STARD3NL
18058	STARD4
18065	STARD5
18066	STARD6
18063	STARD7
19161	STARD8
19162	STARD9
10666	STARD10
19164	STARD13
11362	STAT1
11363	STAT2
11364	STAT3
11365	STAT4
11366	STAT5A
11367	STAT5B
11368	STAT6
11369	STATH
11370	STAU1
11371	STAU2
24854	STBD1
11373	STC1
11374	STC2
11378	STEAP1
41907	STEAP1B
17885	STEAP2
24592	STEAP3
21923	STEAP4
18839	STH
10879	STIL
11386	STIM1
19205	STIM2
11387	STIP1
11406	STK3
11408	STK4
11388	STK10
11389	STK11
19184	STK11IP
11394	STK16
11395	STK17A
11396	STK17B
11398	STK19
11403	STK24
11404	STK25
18174	STK26
11407	STK31
28317	STK32A
14217	STK32B
21332	STK32C
14568	STK33
16254	STK35
17209	STK36
17847	STK38
17848	STK38L
17717	STK39
21373	STK40
28669	STKLD1
6510	STMN1
10577	STMN2
15926	STMN3
16078	STMN4
44668	STMND1
26200	STN1
3383	STOM
14560	STOML1
14559	STOML2
19420	STOML3
17003	STON1
30652	STON2
23508	STOX1
25450	STOX2
28070	STPG1
28712	STPG2
37285	STPG3
26850	STPG4
30650	STRA6
30653	STRA8
30172	STRADA
13205	STRADB
30796	STRAP
16462	STRBP
16035	STRC
25916	STRIP1
22209	STRIP2
11424	STRN
15720	STRN3
15721	STRN4
11425	STS
6172	STT3A
30611	STT3B
11427	STUB1
30491	STUM
11433	STX1A
18539	STX1B
3403	STX2
11438	STX3
11439	STX4
11440	STX5
11441	STX6
11442	STX7
11443	STX8
11428	STX10
11429	STX11
11430	STX12
11431	STX16
11432	STX17
15942	STX18
19300	STX19
11444	STXBP1
11445	STXBP2
11446	STXBP3
19694	STXBP4
19665	STXBP5
30757	STXBP5L
19666	STXBP6
18889	STYK1
11447	STYX
18165	STYXL1
19985	SUB1
11448	SUCLA2
11449	SUCLG1
11450	SUCLG2
4542	SUCNR1
1240	SUCO
29545	SUDS3
16466	SUFU
16001	SUGCT
18643	SUGP1
18641	SUGP2
16987	SUGT1
20391	SULF1
20392	SULF2
11453	SULT1A1
11454	SULT1A2
11455	SULT1A3
30004	SULT1A4
17845	SULT1B1
11456	SULT1C2
33543	SULT1C3
11457	SULT1C4
11377	SULT1E1
11458	SULT2A1
11459	SULT2B1
14903	SULT4A1
33433	SULT6B1
20376	SUMF1
20415	SUMF2
12502	SUMO1
11125	SUMO2
11124	SUMO3
21181	SUMO4
18587	SUN1
14210	SUN2
22429	SUN3
16252	SUN5
11460	SUOX
11466	SUPT3H
11467	SUPT4H1
11469	SUPT5H
11470	SUPT6H
30632	SUPT7L
11465	SUPT16H
20596	SUPT20H
30773	SUPT20HL1
11471	SUPV3L1
11474	SURF1
11475	SURF2
11476	SURF4
11478	SURF6
25413	SUSD1
30667	SUSD2
28391	SUSD3
25470	SUSD4
29061	SUSD5
19956	SUSD6
11479	SUV39H1
17287	SUV39H2
17101	SUZ12
20566	SV2A
16874	SV2B
30670	SV2C
29204	SVBP
15985	SVEP1
11480	SVIL
25238	SVIP
25417	SVOP
27034	SVOPL
17070	SWAP70
31412	SWI5
26638	SWSAP1
16785	SWT1
16273	SYAP1
26011	SYBU
28852	SYCE1
37236	SYCE1L
27411	SYCE2
35245	SYCE3
18442	SYCN
11487	SYCP1
11490	SYCP2
21537	SYCP2L
18130	SYCP3
25824	SYDE1
25841	SYDE2
19824	SYF2
11491	SYK
22935	SYMPK
11494	SYN1
11495	SYN2
11496	SYN3
28897	SYNC
16918	SYNCRIP
15885	SYNDIG1
32388	SYNDIG1L
17089	SYNE1
17084	SYNE2
19861	SYNE3
26703	SYNE4
11497	SYNGAP1
11498	SYNGR1
11499	SYNGR2
11501	SYNGR3
11502	SYNGR4
11503	SYNJ1
11504	SYNJ2
18955	SYNJ2BP
24466	SYNM
30672	SYNPO
17732	SYNPO2
23532	SYNPO2L
16507	SYNPR
557	SYNRG
11506	SYP
11507	SYPL1
27638	SYPL2
16162	SYS1
11509	SYT1
11510	SYT2
11511	SYT3
11512	SYT4
11513	SYT5
18638	SYT6
11514	SYT7
19264	SYT8
19265	SYT9
19266	SYT10
19239	SYT11
18381	SYT12
14962	SYT13
23143	SYT14
17167	SYT15
23142	SYT16
24119	SYT17
15584	SYTL1
15585	SYTL2
15587	SYTL3
15588	SYTL4
15589	SYTL5
20738	SYVN1
30232	SZRD1
29040	SZT2
11515	T
17734	TAAR1
4514	TAAR2
30236	TAAR5
20978	TAAR6
14964	TAAR8
20977	TAAR9
18157	TAB1
17075	TAB2
30681	TAB3
11517	TAC1
11521	TAC3
16641	TAC4
11522	TACC1
11523	TACC2
11524	TACC3
24316	TACO1
11526	TACR1
11527	TACR2
11528	TACR3
11530	TACSTD2
30631	TADA1
11531	TADA2A
30781	TADA2B
19422	TADA3
11535	TAF1
11532	TAF1A
11533	TAF1B
11534	TAF1C
28759	TAF1D
18056	TAF1L
11536	TAF2
17303	TAF3
11537	TAF4
11538	TAF4B
11539	TAF5
17304	TAF5L
11540	TAF6
17305	TAF6L
11541	TAF7
11548	TAF7L
17300	TAF8
11542	TAF9
17306	TAF9B
11543	TAF10
11544	TAF11
11545	TAF12
11546	TAF13
11547	TAF15
15669	TAGAP
11553	TAGLN
11554	TAGLN2
29868	TAGLN3
11556	TAL1
11557	TAL2
11559	TALDO1
25187	TAMM41
29364	TANC1
30212	TANC2
25439	TANGO2
25749	TANGO6
11562	TANK
29259	TAOK1
16835	TAOK2
18133	TAOK3
43	TAP1
44	TAP2
11566	TAPBP
30683	TAPBPL
26887	TAPT1
11568	TARBP1
11569	TARBP2
11571	TARDBP
37250	TARM1
11572	TARS
30740	TARS2
24728	TARSL2
14448	TAS1R1
14905	TAS1R2
15661	TAS1R3
14909	TAS2R1
14910	TAS2R3
14911	TAS2R4
14912	TAS2R5
14913	TAS2R7
14915	TAS2R8
14917	TAS2R9
14918	TAS2R10
14919	TAS2R13
14920	TAS2R14
14921	TAS2R16
19108	TAS2R19
19109	TAS2R20
19112	TAS2R30
19113	TAS2R31
9584	TAS2R38
18886	TAS2R39
18885	TAS2R40
18883	TAS2R41
18888	TAS2R42
18875	TAS2R43
18877	TAS2R46
18882	TAS2R50
20639	TAS2R60
15859	TASP1
11573	TAT
24220	TATDN1
28988	TATDN2
27010	TATDN3
11575	TAX1BP1
30684	TAX1BP3
11577	TAZ
23511	TBATA
11578	TBC1D1
18026	TBC1D2
29183	TBC1D2B
19031	TBC1D3
27011	TBC1D3B
24889	TBC1D3C
28944	TBC1D3D
27071	TBC1D3E
18257	TBC1D3F
29860	TBC1D3G
30708	TBC1D3H
32709	TBC1D3I
51245	TBC1D3K
51246	TBC1D3L
19165	TBC1D4
19166	TBC1D5
21066	TBC1D7
17791	TBC1D8
24715	TBC1D8B
21710	TBC1D9
29097	TBC1D9B
23609	TBC1D10A
24510	TBC1D10B
24702	TBC1D10C
29082	TBC1D12
25571	TBC1D13
29246	TBC1D14
25694	TBC1D15
28356	TBC1D16
25699	TBC1D17
25624	TBC1D19
16133	TBC1D20
28536	TBC1D21
1309	TBC1D22A
21602	TBC1D22B
25622	TBC1D23
29203	TBC1D24
8092	TBC1D25
28745	TBC1D26
26858	TBC1D28
24509	TBC1D29
29164	TBC1D30
30888	TBC1D31
21485	TBC1D32
11579	TBCA
1989	TBCB
11580	TBCC
25546	TBCCD1
11581	TBCD
11582	TBCE
28115	TBCEL
28261	TBCK
11584	TBK1
30140	TBKBP1
11585	TBL1X
29529	TBL1XR1
18502	TBL1Y
11586	TBL2
11587	TBL3
11588	TBP
11589	TBPL1
19841	TBPL2
11590	TBR1
29551	TBRG1
17443	TBRG4
11592	TBX1
11597	TBX2
11602	TBX3
11603	TBX4
11604	TBX5
11605	TBX6
11593	TBX10
11594	TBX15
11595	TBX18
11596	TBX19
11598	TBX20
11599	TBX21
11600	TBX22
11608	TBXA2R
11609	TBXAS1
19859	TC2N
22201	TCAF1
26878	TCAF2
25241	TCAIM
11610	TCAP
11612	TCEA1
11614	TCEA2
11615	TCEA3
11616	TCEAL1
29818	TCEAL2
28247	TCEAL3
26121	TCEAL4
22282	TCEAL5
24553	TCEAL6
28336	TCEAL7
28683	TCEAL8
30084	TCEAL9
28277	TCEANC
26494	TCEANC2
15630	TCERG1
23533	TCERG1L
11633	TCF3
11634	TCF4
11639	TCF7
11640	TCF7L1
11641	TCF7L2
11623	TCF12
11627	TCF15
11629	TCF19
11631	TCF20
11632	TCF21
18602	TCF23
32275	TCF24
29181	TCF25
11646	TCFL5
11791	TCHH
31796	TCHHL1
28135	TCHP
11647	TCIRG1
11648	TCL1A
11649	TCL1B
11652	TCN1
11653	TCN2
11654	TCOF1
11655	TCP1
11656	TCP10
11657	TCP10L
21254	TCP10L2
11658	TCP11
25655	TCP11L1
28627	TCP11L2
48369	TCP11X1
48335	TCP11X2
11692	TCTA
11693	TCTE1
11695	TCTE3
26882	TCTEX1D1
28482	TCTEX1D2
32315	TCTEX1D4
26113	TCTN1
25774	TCTN2
24519	TCTN3
11700	TDG
11701	TDGF1
11708	TDO2
18884	TDP1
17768	TDP2
11712	TDRD1
20612	TDRD3
20614	TDRD5
21339	TDRD6
30831	TDRD7
20122	TDRD9
25316	TDRD10
25044	TDRD12
45037	TDRD15
11713	TDRKH
26951	TDRP
11714	TEAD1
11715	TEAD2
11716	TEAD3
11717	TEAD4
11719	TEC
22214	TECPR1
19957	TECPR2
4551	TECR
27365	TECRL
11720	TECTA
11721	TECTB
30233	TEDDM1
11722	TEF
26223	TEFM
11724	TEK
15534	TEKT1
11725	TEKT2
14293	TEKT3
31012	TEKT4
26554	TEKT5
29099	TELO2
37242	TEN1
8117	TENM1
29943	TENM2
29944	TENM3
29945	TENM4
11726	TEP1
33745	TEPP
26458	TEPSIN
26675	TERB1
28520	TERB2
11728	TERF1
11729	TERF2
19246	TERF2IP
11730	TERT
14620	TES
26065	TESC
11731	TESK1
11732	TESK2
7446	TESMIN
29109	TESPA1
29484	TET1
25941	TET2
28313	TET3
30884	TEX2
29585	TEX9
25988	TEX10
11733	TEX11
11734	TEX12
11735	TEX13A
11736	TEX13B
52277	TEX13C
11737	TEX14
11738	TEX15
33802	TEX19
40026	TEX22
28622	TEX26
2563	TEX28
20370	TEX29
25188	TEX30
28568	TEX33
25366	TEX35
31653	TEX36
26341	TEX37
29589	TEX38
33767	TEX43
28563	TEX44
24745	TEX45
44651	TEX46
22402	TEX47
52393	TEX48
48628	TEX49
52382	TEX50
52387	TEX51
30722	TEX101
30712	TEX261
30247	TEX264
11740	TF
11741	TFAM
11742	TFAP2A
11743	TFAP2B
11744	TFAP2C
15581	TFAP2D
30774	TFAP2E
11745	TFAP4
17037	TFB1M
18559	TFB2M
11748	TFCP2
17925	TFCP2L1
11749	TFDP1
11751	TFDP2
24603	TFDP3
11752	TFE3
11753	TFEB
11754	TFEC
11755	TFF1
11756	TFF2
11757	TFF3
11758	TFG
17165	TFIP11
11760	TFPI
11761	TFPI2
13630	TFPT
11762	TFR2
11763	TFRC
11764	TG
20324	TGDS
11765	TGFA
11766	TGFB1
11767	TGFB1I1
11768	TGFB2
11769	TGFB3
11771	TGFBI
11772	TGFBR1
11773	TGFBR2
11774	TGFBR3
44152	TGFBR3L
16836	TGFBRAP1
11776	TGIF1
15764	TGIF2
18570	TGIF2LX
18569	TGIF2LY
11777	TGM1
11778	TGM2
11779	TGM3
11780	TGM4
11781	TGM5
16255	TGM6
30790	TGM7
15450	TGOLN2
17843	TGS1
11782	TH
19217	THADA
20856	THAP1
20854	THAP2
20855	THAP3
23187	THAP4
23188	THAP5
23189	THAP6
23190	THAP7
23191	THAP8
23192	THAP9
23193	THAP10
23194	THAP11
9440	THAP12
11784	THBD
11785	THBS1
11786	THBS2
11787	THBS3
11788	THBS4
13706	THEG
43771	THEGL
17947	THEM4
26755	THEM5
29656	THEM6
21569	THEMIS
16839	THEMIS2
26053	THG1L
26160	THNSL1
25602	THNSL2
19070	THOC1
19073	THOC2
19072	THOC3
19074	THOC5
28369	THOC6
29874	THOC7
11793	THOP1
11795	THPO
11796	THRA
22964	THRAP3
11799	THRB
11800	THRSP
17754	THSD1
25835	THSD4
22207	THSD7A
29348	THSD7B
18987	THTPA
23807	THUMPD1
14890	THUMPD2
24493	THUMPD3
11801	THY1
29560	THYN1
11802	TIA1
11803	TIAF1
11804	TIAL1
11805	TIAM1
11806	TIAM2
18348	TICAM1
21354	TICAM2
28704	TICRR
11809	TIE1
19075	TIFA
34024	TIFAB
1185	TIGAR
14523	TIGD1
18333	TIGD2
18334	TIGD3
18335	TIGD4
18336	TIGD5
18332	TIGD6
18331	TIGD7
26838	TIGIT
25132	TIMD4
11813	TIMELESS
11817	TIMM8A
11818	TIMM8B
11819	TIMM9
11814	TIMM10
4022	TIMM10B
11816	TIMM13
17315	TIMM17A
17310	TIMM17B
25010	TIMM21
17317	TIMM22
17312	TIMM23
23581	TIMM23B
25152	TIMM29
17316	TIMM44
23656	TIMM50
1321	TIMMDC1
11820	TIMP1
11821	TIMP2
11822	TIMP3
11823	TIMP4
14599	TINAG
19168	TINAGL1
11824	TINF2
23696	TIPARP
30750	TIPIN
30231	TIPRL
17192	TIRAP
17949	TJAP1
11827	TJP1
11828	TJP2
11829	TJP3
11830	TK1
11831	TK2
24552	TKFC
11834	TKT
11835	TKTL1
25313	TKTL2
25177	TLCD1
33522	TLCD2
29325	TLDC1
16112	TLDC2
11837	TLE1
11838	TLE2
11839	TLE3
11840	TLE4
30788	TLE6
11841	TLK1
11842	TLK2
11843	TLL1
11844	TLL2
11845	TLN1
15447	TLN2
13519	TLNRD1
11847	TLR1
11848	TLR2
11849	TLR3
11850	TLR4
11851	TLR5
16711	TLR6
15631	TLR7
15632	TLR8
15633	TLR9
15634	TLR10
5056	TLX1
5057	TLX2
13532	TLX3
24142	TM2D1
24127	TM2D2
24128	TM2D3
11853	TM4SF1
11856	TM4SF4
11857	TM4SF5
25181	TM4SF18
25167	TM4SF19
26230	TM4SF20
11860	TM6SF1
11861	TM6SF2
11863	TM7SF2
23049	TM7SF3
11864	TM9SF1
11865	TM9SF2
21529	TM9SF3
30797	TM9SF4
26932	TMA7
25638	TMA16
23410	TMBIM1
24257	TMBIM4
11723	TMBIM6
16513	TMC1
16527	TMC2
22995	TMC3
22998	TMC4
22999	TMC5
18021	TMC6
23000	TMC7
20474	TMC8
29116	TMCC1
24239	TMCC2
29199	TMCC3
18188	TMCO1
23312	TMCO2
20329	TMCO3
27393	TMCO4
28558	TMCO5A
28814	TMCO6
17291	TMED1
16996	TMED2
28889	TMED3
22301	TMED4
24251	TMED5
28331	TMED6
24253	TMED7
18633	TMED8
24878	TMED9
16998	TMED10
11866	TMEFF1
11867	TMEFF2
11869	TMEM2
13530	TMEM5
17205	TMEM8A
21427	TMEM8B
18823	TMEM9
1168	TMEM9B
16823	TMEM11
21076	TMEM14A
21384	TMEM14B
20952	TMEM14C
26623	TMEM17
25257	TMEM18
25605	TMEM19
25890	TMEM25
28550	TMEM26
29437	TMEM27
16667	TMEM30A
27254	TMEM30B
28601	TMEM31
25541	TMEM33
25864	TMEM35A
40021	TMEM35B
18216	TMEM37
28462	TMEM38A
25535	TMEM38B
25600	TMEM39A
25510	TMEM39B
25620	TMEM40
30544	TMEM41A
28948	TMEM41B
28444	TMEM42
28472	TMEM43
25120	TMEM44
25480	TMEM45A
25194	TMEM45B
18515	TMEM47
30590	TMEM50A
1280	TMEM50B
25488	TMEM51
27916	TMEM52
26438	TMEM52B
26186	TMEM53
24143	TMEM54
25452	TMEM55A
19299	TMEM55B
26477	TMEM56
25572	TMEM57
1239	TMEM59
13237	TMEM59L
21754	TMEM60
27296	TMEM61
26269	TMEM62
29118	TMEM63A
17735	TMEM63B
23787	TMEM63C
25441	TMEM64
25203	TMEM65
28396	TMEM67
26510	TMEM68
28035	TMEM69
26050	TMEM70
26572	TMEM71
31658	TMEM72
26409	TMEM74
15893	TMEM74B
32307	TMEM78
28196	TMEM79
27453	TMEM80
32349	TMEM81
32350	TMEM82
26890	TMEM86A
28448	TMEM86B
24522	TMEM87A
25913	TMEM87B
32371	TMEM88
37099	TMEM88B
32372	TMEM89
32393	TMEM91
26579	TMEM92
28983	TMEM94
27898	TMEM95
28106	TMEM97
24529	TMEM98
28305	TMEM99
25607	TMEM100
28653	TMEM101
26722	TMEM102
25984	TMEM104
26794	TMEM105
28288	TMEM106A
22407	TMEM106B
28775	TMEM106C
28128	TMEM107
28451	TMEM108
28771	TMEM109
30526	TMEM110
33227	TMEM114
30055	TMEM115
25084	TMEM116
25308	TMEM117
27884	TMEM119
21697	TMEM120A
32008	TMEM120B
20511	TMEM121
30138	TMEM123
28275	TMEM125
25382	TMEM126A
30883	TMEM126B
26038	TMEM127
28201	TMEM128
25137	TMEM129
25429	TMEM130
30366	TMEM131
29146	TMEM131L
31092	TMEM132A
29397	TMEM132B
25436	TMEM132C
29411	TMEM132D
26991	TMEM132E
24033	TMEM133
26142	TMEM134
26167	TMEM135
28280	TMEM136
26944	TMEM138
22058	TMEM139
21870	TMEM140
28211	TMEM141
25603	TMEM143
25633	TMEM144
26912	TMEM145
30414	TMEM147
24677	TMEM150A
34415	TMEM150B
37263	TMEM150C
28497	TMEM151A
21315	TMEM151B
26489	TMEM154
26418	TMEM155
26260	TMEM156
30293	TMEM158
30136	TMEM159
26042	TMEM160
26020	TMEM161A
28483	TMEM161B
25380	TMEM163
26217	TMEM164
30760	TMEM165
28330	TMEM167A
30187	TMEM167B
25826	TMEM168
25130	TMEM169
29577	TMEM170A
34244	TMEM170B
27031	TMEM171
27962	TMEM173
28187	TMEM174
28709	TMEM175
24930	TMEM176A
29596	TMEM176B
28143	TMEM177
28517	TMEM178A
44112	TMEM178B
20137	TMEM179
33744	TMEM179B
20958	TMEM181
26391	TMEM182
20173	TMEM183A
28797	TMEM184A
1310	TMEM184B
25587	TMEM184C
17125	TMEM185A
18896	TMEM185B
24530	TMEM186
13705	TMEM187
16735	TMEM189
29632	TMEM190
33600	TMEM191B
33601	TMEM191C
26775	TMEM192
22431	TMEM196
33704	TMEM198
18085	TMEM199
21075	TMEM200A
33785	TMEM200B
37208	TMEM200C
33719	TMEM201
33733	TMEM202
28217	TMEM203
14158	TMEM204
29631	TMEM205
25593	TMEM206
33705	TMEM207
25015	TMEM208
21898	TMEM209
34059	TMEM210
33725	TMEM211
34295	TMEM212
27220	TMEM213
25983	TMEM214
33816	TMEM215
25018	TMEM216
21238	TMEM217
27344	TMEM218
25201	TMEM219
33757	TMEM220
21943	TMEM221
25363	TMEM222
28464	TMEM223
32390	TMEM225
53075	TMEM225B
37279	TMEM229A
20130	TMEM229B
15876	TMEM230
37234	TMEM231
37270	TMEM232
37219	TMEM233
28837	TMEM234
27563	TMEM235
23473	TMEM236
14432	TMEM237
40042	TMEM238
40044	TMEM239
25186	TMEM240
31723	TMEM241
17206	TMEM242
21707	TMEM243
21571	TMEM244
1363	TMEM245
28180	TMEM246
42967	TMEM247
25476	TMEM248
44155	TMEM249
31009	TMEM250
20218	TMEM251
28537	TMEM252
32545	TMEM253
25804	TMEM254
26086	TMEM255A
28297	TMEM255B
28618	TMEM256
2562	TMEM257
1164	TMEM258
17039	TMEM259
20185	TMEM260
49389	TMEM262
28281	TMEM263
51241	TMEM265
26763	TMEM266
26139	TMEM267
24513	TMEM268
52381	TMEM269
23018	TMEM270
11870	TMF1
30800	TMIE
32431	TMIGD1
28324	TMIGD2
51375	TMIGD3
18308	TMLHE
11871	TMOD1
11872	TMOD2
11873	TMOD3
11874	TMOD4
11875	TMPO
33865	TMPPE
11876	TMPRSS2
11877	TMPRSS3
11878	TMPRSS4
14908	TMPRSS5
16517	TMPRSS6
30846	TMPRSS7
30079	TMPRSS9
27954	TMPRSS11A
25398	TMPRSS11B
24059	TMPRSS11D
24465	TMPRSS11E
29994	TMPRSS11F
28779	TMPRSS12
29808	TMPRSS13
9490	TMPRSS15
11881	TMSB4X
11882	TMSB4Y
11879	TMSB10
30744	TMSB15A
28612	TMSB15B
24099	TMTC1
25440	TMTC2
26899	TMTC3
25904	TMTC4
21709	TMUB1
28459	TMUB2
