HGNC symbol	HGNC ID
NMRAL1	24987
RUNX3	10473
LILRA4	15503
LINC01949	25650
MTND2P23	42124
SCFD1	20726
ERBB4	3432
PAQR5	29645
SLC22A7	10971
CA15P1	44364
CCT5P2	35139
GLTPD2	33756
NIPA2P5	42045
FES	3657
HMGB1P4	4996
BCAS2P3	39596
DDX18P3	33966
LTA	6709
BCRP8	39076
POMZP3	9203
PSMB6	9543
CHL1-AS2	40147
ANGPTL3	491
BCAM	6722
LINC01336	50543
ARL3	694
GTF3A	4662
LINC00659	44316
BST1	1118
KIF23	6392
RBMXL2	17886
CYP4F34P	39953
ELOVL4	14415
UBTD1	25683
SNTG2	13741
PLK1	9077
GAPDHP48	37805
NF1P10	51737
DCDC2C	32696
SNX18P26	39634
CRACR2A	28657
PCNX4	20349
LINC00328-2P	42027
PRDM2	9347
ALLC	17377
RPS2P28	35780
DOCK7	19190
CYR61	2654
ZNF318	13578
SGCZ	14075
OGFR	15768
KIR2DS4	6336
FITM1	33714
COQ10A	26515
EIF4EP5	51463
SERPINA1	8941
PCK2	8725
AKR1C5P	44679
MTCO1P46	52111
KRTAP15-1	18927
CRIM1	2359
RHOXF1P2	51611
NEU4	21328
CPXCR1	2332
RHOXF1P1	51580
MTIF3	29788
PPP2R5C	9311
OR52A5	19580
MRPL3	10379
CDC34	1734
PPP1R18	29413
SRIP2	38734
ERN2	16942
KRT8P15	33367
QARS	9751
OGFR-AS1	40724
KIR3DL1	6338
NMNAT1P2	49164
MRGBP	15866
FBXL5	13602
LINC01402	50685
SFR1P1	51531
SCOCP1	20339
RHOXF2	30011
SH2D3A	16885
ALDH1L1-AS2	42446
HMGB3P6	39283
RNASE10	19275
DHRS7	21524
RNF112	12968
ARNTL	701
RHOXF1	29993
PTCD2P1	31718
SETP1	19279
GAPDHP63	4157
KRTAP19-1	18936
FOXP4-AS1	50332
ALDH1L1	3978
AKR1C8P	23469
KRTAP19-2	18937
RHOXF2B	33519
FAM197Y8	37470
KRTAP19-3	18938
TOB2P1	13986
FOXP4	20842
ANKRD31	26853
RHOXF1-AS1	51582
DBX1	33185
FEZ2	3660
NKAPP1	26706
PDCD6IPP1	49872
RPL30P15	36542
EEF1A1P30	37906
MYL6P3	37812
EGFL6	3235
SUMO2P5	39015
ABHD17AP7	38508
NHLRC3	33751
ZNF18	12969
BOD1P1	51435
XRCC5	12833
TGIF1	11776
MSL1	27905
GAL3ST2	24869
FAM197Y7	37469
SDHB	10681
DPPA3P2	20417
CTSL3P	33132
TSPY8	37471
SYT9	19265
RNF144B	21578
NKX2-1	11825
ANKRD2	495
GART	4163
LINC00514	27549
CDC25B	1726
RPS15AP1	16598
KIZ-AS1	51231
OLFML1	24473
C1D	29911
SLC25A21	14411
TSPY7P	34040
SIGLEC10	15620
VEGFC	12682
KIZ	15865
NRL	8002
KRTAP19-4	18939
KIR2DL1	6329
KRTAP19-5	18940
SGIP1	25412
KRTAP19-9P	18950
KRTAP19-10P	18951
MROH6	27814
CFAP221	33720
KRTAP19-11P	18952
SLC25A21-AS1	44298
ANKRD20A9P	42023
POLHP1	43967
KRTAP19-6	18941
EID1	1191
NKX2-1-AS1	40585
ELL	23114
NKX2-8	16364
RHOT1P3	37839
OR52Z1	19596
NXT1P1	39708
OR51A1P	8316
SHC4	16743
NF1P7	34230
SFTA3	18387
LINC01672	52460
OR52A1	8318
MAB21L2	6758
KRTAP19-7	18942
DMWD	2936
LINC01276	50333
OR51V1	19597
EXOC1	30380
LRBA	1742
FBP2P1	49924
SNX19P2	38115
SUGT1	16987
ELF2P3	24611
MED15P1	19271
NPAP1P7	51473
ARHGEF1	681
SALL4	15924
PAX9	8623
PLEKHA5	30036
LINC00408	42740
URGCP-MRPS24	49188
DM1-AS	53125
TUBB8P12	24983
TUBG1P	12418
BTN2A2	1137
MRPS24	14510
GAS2L2	24846
PBX1	8632
CCDC58P2	45025
NIPA1	17043
SIX5	10891
LINC01429	50741
RABGGTA	9795
MAGEF1	29639
AFAP1-AS1	28141
C6orf136	21301
GOSR1	4430
PEX12	8854
URGCP	30890
AFAP1	24017
FDCSP	19215
LINC02069	52915
USP24P1	42014
RNASE9	20673
UCHL1-AS1	40600
PHF2P2	38808
CSDE1	29905
UCHL1	12513
LINC00442	42779
GUCY1B3	4687
GTF2IP3	42640
PRKG1-AS1	45029
LINC01515	51210
PIP5KL1	28711
PRKG1	9414
GALNT1	4123
ROCK1P1	37832
ASB8	17183
KLHL25	25732
FAM197Y6	37468
DENND5A	19344
WBP1LP3	43958
POTEM	37096
MICF	16801
HTATIP2	16637
CLIC5	13517
HLA-H	4965
CSTF2T	17086
ABL1	76
EIF4BP9	37942
RSU1P3	44392
HLA-T	23478
LRRTM3	19410
LINC01547	15707
PCOTH	39839
CTNNA3	2511
MTCO3P2	39681
MIPEP	7104
ALDH1L1-AS1	40244
FTCD	3974
IVD	6186
KLF2	6347
IGHV7-81	5669
ZNF573	26420
GCNA	15805
IGHVII-78-1	5691
ATG7	16935
IMPACT	20387
ASNSP3	39399
IGHV3-79	5627
RPL7AP51	36826
CLDN9	2051
CES5AP1	38516
PDE4A	8780
C1QTNF9B	34072
PHBP18	51551
TBCAP2	42631
TNF	11892
TAT-AS1	51369
TCEANC	28277
FTCD-AS1	40243
CCDC94	25518
TAT	11573
KAZN	29173
DLG5-AS1	45109
PADI2	18341
GPATCH3	25720
CYP2C58P	39969
TSSK1A	11400
DDX39BP1	33450
GPI	4458
MCCD1P1	33449
BHLHE40	1046
DGCR2	2845
NR0B2	7961
PSORS1C3	17203
HLA-K	4969
HCG4B	22919
LTB	6711
NUDC	8045
HLA-U	23477
HMGCR	5006
ZNF283	13077
AGER	320
ATAD3C	32151
TTK	12401
FAM72D	33593
TMC5	22999
BHLHE40-AS1	44471
CLDN6	2048
GTF2H2	4656
NFAT5	7774
CXCR3	4540
TMEM51-AS1	26301
LINC00620	44223
MEF2D	6997
TNFRSF12A	18152
U2AF1	12453
HCG27	27366
HBB	4827
SETP20	42939
SLAMF7	21394
CDC42P4	44428
ZSCAN9	12984
NOL4L	16106
MUC6	7517
FAAH	3553
FAM207A	15811
HTR2A-AS1	40289
HTR2A	5293
LRRC37A6P	33746
RPL21P11	19800
STK17B	11396
WNT7A	12786
NMNAT1P1	20024
ZNF471	23226
RPL17P3	19796
BHLHB9P1	51373
RPL7AP52	36233
ZNHIT6	26089
ARL4AP3	52372
CEP128	20359
CNMD	17005
AKR1C4	387
NQO2	7856
RAB9A	9792
GNG5P5	33554
NAP1L4P3	39738
AGBL1	26504
UBA7	12471
GTDC1	20887
RPL27AP8	36544
GAPDHP15	13950
TXNP6	49486
CDC37	1735
MIR210HG	39524
TGIF2LX	18570
SEPT11	25589
RBBP4P4	42371
ATAD3B	24007
LINC01304	50472
CYCSP38	24411
CYP2C9	2623
RBM26-AS1	39805
RORA-AS1	51410
C16orf54	26649
BCORL1	25657
GAPDHP49	38555
LINC01584	51426
SGPP2	19953
RBM26	20327
NANOGP2	23100
AGBL1-AS1	48617
RORA-AS2	51411
RORA	10258
MIR5689HG	52007
MARVELD3	30525
LINC00518	28626
ADRA2A	281
VAV1	12657
USP12PX	21410
SLC39A7	4927
SYF2	19824
OR4F21	19583
ZDHHC8P1	26461
SEPT14P8	51692
LINC00444	42781
PHLPP2	29149
BTBD7P2	44876
RPS6P15	36942
MCF2L-AS1	39825
MTND4P20	42207
TSHR	12373
ZNF733P	32473
TGFB1I1	11767
ZMYM1	26253
MCF2L	14576
KIF26A	20226
BDP1	13652
PLXDC2	21013
MED21	11473
CASC3	17040
ICK	21219
CTSLP8	39084
TRAPPC2	23068
KRT8P40	39874
TMPOP1	21364
RPL13	10303
ICA1	5343
HNRNPA3	24941
LINC01011	33812
RXRB	10478
RPL23AP53	35921
ANAPC16	26976
ZNF596	27268
ZBTB8OSP1	19043
RP2	10274
RPL15P14	36487
LINC01659	52447
ABHD11-AS1	18289
SUCLA2P1	21632
ASCC1	24268
RPP25L	19909
IFT52	15901
RANP1	21631
VGLL4	28966
FBXO9	13588
PNO1	32790
LINC01658	52446
CASP6	1507
STXBP3	11446
HNRNPA1P2	13958
C6orf10	13922
QRFP	29982
HMGN1P12	39356
SFXN2	16086
HBD	4829
MROH8	16125
LINC00562	43706
HIGD1AP14	43009
PRMT3	30163
MCUB	26076
PCCB	8654
WWP1P1	48944
CCDC27	26546
NRM	8003
GALNT3	4125
PPP3R1	9317
CALM1	1442
DUXAP11	51812
ARAFP3	35474
NPS	33940
ACACA	84
MOCS1P1	7191
APOOP5	48743
ST8SIA5	17827
WDR92	25176
CXorf49	30891
GPAM	24865
TP73	12003
C12orf71	34452
HERC2P5	4873
LINC02141	53001
N4BP1	29850
PPIP5K1	29023
ADD2	244
ZFP64	15940
MTDHP3	52359
ENPP4	3359
PCAT14	48977
LINC01545	17986
PKN1	9405
DHX36	14410
HEPH	4866
ENPP5	13717
SERPINA7	11583
H2AFV	20664
C20orf203	26592
RPN2	10382
IGLL1	5870
BAK1P1	996
HLA-E	4962
SETP22	42941
KIF3AP1	52811
SIRPB2	16247
LINC01983	52813
C3orf58	28490
TOMM40	18001
UPF2	17854
PPM1K	25415
RPS23P4	36633
MUM1L1	26583
LINC02266	53180
KAT6B	17582
ZNF404	19417
RNASE11	19269
NSFL1C	15912
CAMTA1	18806
PAPOLA	14981
DGCR8	2847
ELF4	3319
NAPRT	30450
SPTBN4	14896
ZKSCAN4	13854
UQCRFS1P3	39173
LIX1	18581
KRT18P38	33407
PEX5L-AS2	41252
RTN3P1	19212
ID4	5363
NKAPL	21584
YTHDF1P1	31681
GUCA1C	4680
LIX1-AS1	52976
COL9A3	2219
HBBP1	4828
NMNAT1P4	49166
PEX5L	30024
RNASE12	24211
NECTIN2	9707
RIOK2	18999
JADE3	22982
LINC01963	25283
NPM1P48	45227
ACP1	122
RPL5P20	36660
LINC01249	49843
VARS2	21642
ZNF45	13111
NAP1L4P2	39739
TRMT2A	24974
NDUFA5P10	48852
ADD1	243
ZFP28	17801
C2orf73	26861
COMMD7	16223
CCNB3	18709
DUSP8	3074
CAMTA1-IT1	41446
COL9A2	2218
KRTAP22-2	37091
HCG23	19713
KRTAP5-2	23597
ERP29P1	24625
KRTAP5-AS1	27877
KRTAP5-1	23596
PLD2	9068
LINC01768	52558
ABHD11	16407
ZBTB33	16682
BTNL2	1142
ZSCAN26	12978
WASF5P	21665
LARP7P4	49766
RPL3P2	17834
EEF1D	3211
GM2AP1	4368
RPL21P39	36127
HLA-C	4933
PRKACG	9382
GEMIN2P1	49561
BHMT2	1048
NADK2	26404
MARCH4	29269
HOXA9	5109
PLEKHN1	25284
TMSB10	11879
IGHV2OR16-5	5579
PGBD1	19398
BGLT3	49033
FXN	3951
BCAP31P2	51324
HOXA10-AS	40281
SLC2A6	11011
TRABD2A	27013
HBG1	4831
HOXA10	5100
DCTN3	2713
DNAH12	2943
LAG3	6476
RANBP1	9847
DMGDH	24475
MITF	7105
TCEA1P2	29891
KRT8P24	33376
GOLGA4	4427
DCBLD2	24627
RPL12P18	36750
ASIC5	17537
DPH3P1	16136
TCFL5	11646
TDO2	11708
SMAD1	6767
DROSHA	17904
NLRP7	22947
PADI1	18367
ARHGEF10	14103
SLC6A10P	11043
PERM1	28208
ACTG1P9	154
LINC01248	49842
KRTAP6-3	18933
RAD1P1	49479
SPATA31E1	26672
RPS8P4	17478
LMX1A	6653
KRTAP5-3	23598
RNF10P1	44472
FBXO27	18753
RCAN2	3041
GZMM	4712
C10orf120	25707
BAG3	939
RNF7P1	43425
BHMT	1047
SPATA31C1	27846
AKR1C7P	44681
CSN3	2446
AKR1B10P1	45062
IGHVIII-82	5709
RPL23AP4	10321
PCED1CP	44083
RPL21P92	35606
LINC01878	52697
RPL37A	10348
SMAD1-AS2	49381
TMEM255A	26086
SMAD1-AS1	49379
KRTAP6-2	18932
IKZF2	13177
LY9	6730
LHFP	6586
CSF1	2432
SERPINA7P1	44398
NADK2-AS1	41143
AMY2A	477
MORC1	7198
LINC00599	27231
SOX11	11191
KRTAP22-1	18947
ST3GAL6-AS1	40828
RPS27AP16	36855
KRTAP5-4	23599
PDLIM1P4	48947
SECISBP2L	28997
ST3GAL6	18080
PI4K2A	30031
STK38L	17848
SMARCAL1	11102
CDNF	24913
GTF2H4	4658
ZNF221	13014
MORN4	24001
IQCG	25251
UBE2D4	21647
SH3YL1	29546
HSPA14	29526
NCR3	19077
WRAP73	12759
HOGA1	25155
SLX1A-SULT1A3	44437
MORC1-AS1	40377
KCNIP3	15523
DUSP11	3066
TXNP1	49481
VN1R31P	37351
C10orf62	23294
VN1R32P	37352
DRICH1	28031
LAIR1	6477
CABS1	30710
DGKK	32395
ING4	19423
CHMP4BP1	43616
FBXO34	20201
GUSBP11	42325
HERC2	4868
USP8P1	13987
IGF1R	5465
SPDYE1	16408
LST1	14189
MAGEA11	6798
HLA-B	4932
LAGE3	26058
SULT1A3	11455
CLUH	29094
RPL41P2	10357
SLC51B	29956
POLR2J4	28195
RGL4	31911
ARPP19	16967
PLXNA3	9101
GFER	4236
KDF1	26624
RASL12	30289
TAS2R42	18888
ALOX12P1	431
RPL35A	10345
HNRNPA1P67	48797
LNCSRLR	52753
NOXO1	19404
RPL12P13	51936
KRTAP6-1	18931
TP73-AS1	29052
DNAJC19P1	45064
PLOD2	9082
DNAJC12	28908
KRTAP20-1	18943
LINC02013	52848
SAP130	29813
KRTAP20-4	34002
CCT6P4	35148
LINC00163	33165
CD63	1692
PPIAL4D	33998
RASIP1	24716
FABP7P2	41952
SLX1A	20922
NRBF2P1	44604
PICSAR	19725
CREBBP	2348
ZNF470	22220
TMEM170A	29577
EEF1GP4	44559
PSMC1P7	39782
SLAIN2	29282
FAM120A	13247
PPWD1	28954
SPTSSB	24045
BOLA2B	32479
CFDP1	1873
C18orf21	28802
ATG14	19962
HMGN1P10	39353
ASLP1	747
HMGB1P40	39187
TMEM185AP1	31717
RPL23AP42	35942
LINC02067	52913
STAG1	11354
IL1R1	5993
TBC1D29	24509
OTOL1	34071
PGPEP1L	27080
PRB3	9339
TBPL2	19841
LY6G5B	13931
BSG	1116
TOMM22P6	38742
PARP11	1186
TBL3	11587
SYNM	24466
HSFX1	29603
PCGF3	10066
RNF19BPX	38484
GPANK1	13920
RPL21P6	23542
RAPGEFL1	17428
CYP39A1	17449
ZG16	30961
GMNC	40049
SSR4P1	23131
NEIL3	24573
ELOBP4	39722
RPS12P16	36595
RPL37P18	35919
ADARB1	226
UBE2V1P9	44894
FAM120AOS	23389
MRPL48P1	21379
LINC01192	37197
PPIAP26	39271
MAGEA9	6807
CDH13	1753
PCDH8	8660
PHACTR2P1	49488
KRTAP5-5	23601
IQCE	29171
INPP5F	17054
PRB4	9340
ADAMTS10	13201
OTUD4P1	33912
CXorf49B	34229
FAM25E	23587
MAGEA7P	6805
FOXI2	32448
KCNJ6-AS1	41352
DUTP4	39517
KCNJ6	6267
PARD3	16051
SDAD1P2	31404
SYNPO2	17732
RPS6P4	36548
ZFP57	18791
ARHGEF26	24490
GTPBP6	30189
DSCR4-IT1	41328
PGRMC2	16089
DSCR4	3045
FAM57A	29646
MTND4LP25	42259
TNK2	19297
CSNK2B	2460
SLC7A5P2	24951
SMG1P3	49860
OLFM4	17190
TMA7	26932
TMEM8C	33778
FIBCD1	25922
SRM	11296
ARHGEF26-AS1	41048
CCDC51	25714
SLC6A5	11051
TSSC4	12386
UBTFL8	44476
PLCXD1	23148
HECW2	29853
SHROOM4	29215
CXorf57	25486
RPL7P4	21634
FAM99A	32368
FAM99B	32369
RAB18	14244
LINC01810	52613
THOC6	28369
OSTCP2	42864
LINC01398	50678
NPIPB3	28989
FAAHP1	50679
GOLGA8F	32378
PEX5L-AS1	41251
SHD	30633
PARS2	30563
USP33	20059
KRTAP20-2	18944
ZNF155	12940
MDFI	6967
LINC02094	52945
BNIP3P27	49707
ADAMTSL2	14631
TRNP1	34348
SYNGR3	11501
CEND1P1	43674
KRTAP20-3	34001
MKKS	7108
IQGAP3	20669
PABPC5-AS1	31845
MC5R	6933
FAM46B	28273
PABPC5	13629
SNAPC4	11137
CYP2D7	2624
KRTAP21-3	34216
TMEM177	28143
ABCB10P3	31129
SERBP1P4	44631
CLDN3	2045
SMR3A	19216
KRTAP21-2	18946
KRTAP21-1	18945
ELMO3	17289
KRTAP21-4P	18954
MC2R	6930
VN1R20P	37335
AGAP4	23459
ISL2	18524
NLRC5	29933
TSPY3	33876
AMY1A	474
HRH4	17383
KRTAP8-2P	18948
MBOAT1	21579
DDX39BP2	33461
MCCD1P2	33462
HCG9	21243
TMEM179	20137
SLC9A1	11071
HLA-J	4967
TMEM183AP1	33458
KRTAP8-3P	18949
XPO1	12825
SLC10A4	22980
HNRNPA1P53	48783
C14orf180	33795
DMBT1P1	49497
BAATP1	34504
OR52B6	15211
OR52B5P	15210
GABBR1	4070
TRMT112P4	44023
KRTAP8-1	18935
OR51M1	14847
TNK2-AS1	49093
SMR3B	17326
HBG2	4832
RXRG	10479
KRTAP7-1	18934
FYTTD1P1	38035
ETF1P1	3478
BAHD1	29153
BAAT	932
FGD5P1	44498
MICD	7093
TPRXL	32178
ZNRD1	13182
KRTAP11-1	18922
TMC3	22995
COL24A1	20821
HERC6	26072
MRPL50	16654
PHBP9	39288
FAM197Y5	37467
HES4	24149
OR51B3P	14706
WTIP	20964
OR52H1	15218
CWF19L1	25613
OR52D1	15212
TTC21B	25660
C9orf43	23570
PHF23	28428
TSPY1	12381
LINC01065	49103
ZNF189	12980
OR51A10P	15185
MAPKAPK3	6888
PCDH8P1	39937
OR51AB1P	31278
FAM197Y4	37466
OR51J1	14856
KRTAP5-6	23600
OR51K1P	15202
ZNF877P	38697
LINC01952	52775
ANKRD20A19P	42737
TRIM6-TRIM34	33440
TSPY9P	37472
SPTBN1	11275
ARAFP2	647
PURB	9702
LINC02357	53279
SLC25A1P2	43847
VN1R33P	37353
ZDHHC20P1	33456
FAM197Y3	37465
CLDN4	2046
TMC3-AS1	51424
DKK1	2891
ZNF734P	32465
GPX4	4556
KBTBD13	37227
LINC01105	26403
ABCB10P4	31130
AEBP2	24051
POLE3	13546
TSPY6P	34039
MMP25-AS1	51372
VPS8	29122
PPFIBP2	9250
C2orf78	34349
SEPT7P5	38041
COG6	18621
OR51B8P	31279
IFITM10	40022
LNX2	20421
ADH6	255
OR52T1P	15236
TTC21B-AS1	41115
FAM102A	31419
PHRF1	24351
GOLGA8G	25328
CBLN1	1543
PHYHIP	16865
RPL31P44	35523
XRN2	12836
TRIM6	16277
MSRA	7377
ALDOB	417
LINC02280	53196
BCL2L12P1	51327
CPNE7	2320
HLA-W	23425
CISH	1984
HLA-DPA2	4939
LINC00052	26455
SPATA20P1	39636
DSCR10	16302
HLA-A	4931
COL11A2P1	13947
MDC1	21163
RPS26P55	36500
TMEM51	25488
KCNJ15	6261
ZNF807	33229
ZAR1	20436
HCFC1R1	21198
TTC22	26067
SCGB1B2P	20741
SLX4IP	16225
DPM2	3006
ADH1A	249
UBAP1L	40028
CHCHD3P3	44699
AK4P5	39068
NPM1P39	45218
EFCAB14P1	44648
HSPA8P5	44920
AIFM1	8768
SCGB2B2	27616
C1orf228	34345
PCNAP1	8732
SOX8	11203
SCGB2B3P	31895
ADH4	252
HLA-DPB2	4941
EIF4A3P1	51460
C1orf195	32332
KRT37	6455
THAP12P3	39567
LINC01468	50913
MDC1-AS1	39764
H3F3AP5	42981
TRAIP	30764
RPS26P11	31817
NCOA4P3	52404
GAPLINC	51308
CYFIP1	13759
BMP15	1068
MMAA	18871
SNRPEP7	43572
RTL5	29430
TMEM246-AS1	51191
MBL2	6922
SUCLA2	11448
PDCD5P1	49885
OR6S1	15363
NHSL2	33737
EEF1A1P4	3199
DSCR8	16707
E2F3	3115
TMEM246	28180
LAMC3	6494
HMGB1P15	39097
PLPPR2	29566
SNRPEP8	43573
DNAJB2	5228
SERPINA9	15995
LINC01323	50529
GCNT2	4204
PDCD7	8767
KRTAP19-8	33898
MCMBP	25782
USH1C	12597
UBE3AP2	12498
TLR3	11849
GEMIN4	15717
E2F3-IT1	41329
IMMT	6047
TYROBP	12449
MMP25	14246
ENTPD6	3368
INSL6	6089
ZNF646P1	39749
PCCA	8653
CCND2-AS1	49398
RNGTTP1	39652
CCND2-AS2	49399
DBIL5P	38519
CCND2	1583
ATP5J	847
COX18	26801
SSTR5	11334
LINC01324	50530
SSTR5-AS1	26502
ZSCAN31	14097
PMM2	9115
RPRD1A	25560
ACP7	33781
C1QTNF9-AS1	39906
LINC01915	52734
SERPINA11	19193
TCP1P3	21630
SPATA13	23222
RNF128	21153
FHAD1	29408
HMGB1P24	39115
KRT31	6448
C17orf78	26831
BICDL2	33584
ZNF519	30574
TECTB	11721
LINC01284	50342
HOXA11-AS	24957
ATAD3A	25567
FAM163B	33277
GAPDHP41	37798
TREX1	12269
HLA-DPA3	19393
HOXA11	5101
PLA2G12A	18554
RPL23AP32	25345
LINC00488	32675
ATRIP	33499
CYP2C59P	42406
PADI3	18337
FCF1	20220
BLOC1S2	20984
ISG15	4053
ZKSCAN3	13853
UBL7-AS1	48614
KLF15	14536
PTPN4	9656
DPPA2	19197
OR51I2	15201
CCDC37-AS1	49641
NIPA2	17044
WFDC2	15939
JAG1	6188
OR52H2P	15219
CYP2C60P	42410
OR51B5	19599
TRAF4	12034
HBE1	4830
ZNRD1ASP	13924
RPL12P8	23735
FDX1P2	3641
TTC24	32348
GABPA	4071
EEF1B2P3	3210
CARHSP1	17150
NUDT10	17621
BCL6B	1002
POLA1	9173
OR51B6	19600
PCDH11X	8656
OR52V1P	15238
TRIM34	10063
LINC02352	53274
SIRT1	14929
INSL4	6087
LEXM	26854
HSD17B8	3554
UBD	18795
OR2H2	8253
MYO1G	13880
PAN2	20074
MYBL2	7548
ERCC6L	20794
GRAMD4P4	49139
RPL15P18	36515
THEMIS3P	49196
KRT34	6452
TMEM214	25983
GGACT	25100
TCF3	11633
EIF4A1P10	37930
FAM197Y2	18848
PIN4	8992
IPO7P2	39838
VDAC1P3	37478
KRT18P11	6431
C1QTNF9	28732
SNX3P1X	41516
MRAS	7227
JAM2	14686
PCCA-AS1	39901
FAT1P1	16582
OR51B4	14708
CCNH	1594
ALG13	30881
IQCB1	28949
RLN2	10027
NIM1K	28646
OLFM5P	51927
RING1	10018
RPS26P47	36368
LINC01752	52540
MYOZ2	1330
OR51I1	15200
LHFPL4	29568
OR5P2	14783
OR51Q1	14851
DBH	2689
MIPOL1	21460
UBQLN3	12510
OR5P3	14784
SPATA13-AS1	39905
RPL35AP25	36294
HMGN2P31	39398
OR5E1P	8342
PARGP1	45008
CCDC184	33749
NBPF20	32000
PHKG1P2	33917
CYP2D8P	2628
UBQLNL	28294
CITED1	1986
CKAP2P1	49923
SLC29A4P2	43782
OR51B2	14703
RPL26P28	35776
RAB12	31332
PADI4	18368
OR10AD1	14819
OSTN	29961
TMIGD2	28324
INF2	23791
DUXAP9	32188
MAGEA8-AS1	45093
LINC00850	45092
KLF13	13672
OSTN-AS1	41250
ANG	483
PKD2L1	9011
CENPIP1	39575
CD244	18171
DBH-AS1	24155
RGS6	10002
TSPY10	37473
UBE2CP4	43553
OFD1	2567
LLPHP2	50492
RNASE4	10047
BMPER	24154
CDH8	1767
CXorf67	33738
TTTY13	18494
RLN1	10026
RPL7P16	36591
ELOCP5	38140
WDTC1	29175
SLC47A1P1	51849
KRT33B	6451
HOXA13	5102
RPS4X	10424
CPNE4	2317
LINC01247	49841
TMEM41B	28948
TMEM186	24530
PRB2	9338
HOTTIP	37461
UCN3	17781
SIGLEC31P	16072
SLC47A1	25588
PIK3CDP1	52629
LINC01824	52630
DUSP5P2	44482
ABAT	23
H1FNT	24893
KRT17P3	33697
ABI1P1	20035
PRB1	9337
NPM1P51	45230
KCMF1	20589
SF3A3	10767
ZNF71	13141
SEC23IP	17018
PHF2	8920
BRD2	1103
KTN1	6467
NPM1P4	7924
HIGD1AP8	43003
CFI	5394
C4orf51	37264
BUB1P1	49529
POLR1D	20422
TIAM1	11805
ARL8B	25564
BAZ2B	963
CLRN3	20795
PRR13P2	50615
NFE2L2	7782
ZNF827	27193
FKBP8	3724
CS	2422
RASA1	9871
DDX11L8	37101
OR8T1P	19630
GCM1	4197
MICE	7094
ZNF641	31834
TJP2	11828
HLA-F-AS1	26645
CCDC50	18111
RPL23AP1	10318
LINC02324	53244
USP14	12612
TNRC18P2	34014
TOMM20P3	50520
LINC01894	52713
FAM197Y1	37464
HLA-F	4963
VN1R21P	37336
SLC25A27	21065
SLC25A15P4	39845
EDEM1	18967
MARCH6	30550
NAXE	18453
DHCR24	2859
CICP24	48831
CHCHD4	26467
PTBP1P	20030
OR5BK1P	14817
BCYRN1	1022
ZNF230	13024
YWHAQ	12854
RPL21P7	19772
SNORA59B	32658
CDK2AP2P1	38492
GABRB3	4083
TCTEX1D1	26882
RPS8	10441
LINC02349	53271
CTSS	2545
UTS2B	30894
SOD1P1	45134
SP140L	25105
FAM138D	33583
TMEM240	25186
TCF20	11631
AGPS	327
NUDT11	18011
TRPM5	14323
PRSS51	37321
OR5AU1	15362
IL13RA1	5974
WDR87	29934
TDRD6	21339
PRSS55	30824
SMARCE1P3	39733
FRG2LP	51798
DPPA4	19200
PLA2G7	9040
HMGB1P20	39103
LSM6P2	37811
ZNF521	24605
BDH1	1027
LINC00641	27511
KIF2C	6393
THOC1	19070
SH3GL1P2	10836
MTCL1	29121
SMURF2P1	44402
TTC30B	26425
JMY	28916
DNAJC19P5	45068
USP53	29255
KRT33A	6450
IQSEC3	29193
HERC2P9	30495
TIMM23	17312
AMD1P1	44898
LINC01496	51162
GABPAP	4072
LRRC37BP1	25390
CENPVL3	43880
TBC1D3P7	43569
BARX1	955
FRYL	29127
SSU72	25016
NACAP2	49489
CENPVL2	43879
HSBP1	5203
KRTAP17-1	18917
SKA1	28109
DPEP1	3002
CENPVL1	31851
CTSO	2542
SUCLA2-AS1	39965
KRTAP16-1	18916
SWSAP1	26638
PKP2	9024
RPL21P16	31396
NUDT15	23063
PLGRKT	23633
INSL5	6088
GACAT2	50516
GSPT2	4622
TSPY15P	37474
AMY1B	475
C16orf78	28479
OPRPN	17279
IGHV1OR21-1	38040
RBMY3AP	23286
CHP2	24927
FNDC10	42951
RPS11	10384
TMEM222	25363
TSPY25P	38726
RGN	9989
TUBAL3	23534
RNF152P1	49743
TSPY16P	37712
NF1P5	7770
TRMT112P5	44024
PDE12	25386
RPL7P31	36988
PLPP4	23531
ELOVL5	21308
NPSR1-AS1	22128
NMD3P1	22672
LINC00558	43702
RNF25	14662
C4orf33	27025
NCAPD2P1	43831
KIF22	6391
ANKRD30BP2	16620
LINC00458	42807
TMEM61	27296
LINC02398	53325
NPSR1	23631
ITLN1	18259
LINC02468	53406
GABRA5	4079
IGHV1OR16-4	5573
IGHV3OR16-6	5641
CHST14	24464
LINC01561	31365
IGHV3OR16-8	5643
TTTY8	18489
ALG13-AS1	41277
IGHV1OR16-2	5571
RPL13AP25	36981
BSND	16512
RBBP4P3	42370
IGHV3OR16-10	5634
IGHV3OR16-15	5639
PTPRE	9669
RPS16P5	36183
BNIP3P31	49711
CCDC74A	25197
DMBX1	19026
MAGEA8	6806
MTRNR2L9	37166
SCLT1	26406
DNMT3B	2979
ZNF729	32464
USP38	20067
EXOSC10	9138
SLC25A1P3	43846
LINC01205	49636
TTTY7B	37463
NCOA1	7668
H3F3AP3	42873
VN1R34P	37354
PPIAP15	9268
C8orf74	32296
FARSB	17800
STK36	17209
ARAFP1	50824
SLC16A13	31037
VN1R36P	37356
VN1R35P	37355
IZUMO1	28539
CCNI	1595
MUC7	7518
RP1L1	15946
ZNF676	20429
LINC00685	27560
C15orf57	28295
BNIP3P30	49710
